aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
61628,Confirmatory,Binding affinity towards human cloned dopamine (hD3) receptor expressed in CHO cells using [3H]spiperone as radioligand,Title: New generation dopaminergic agents. 2. Discovery of 3-OH-phenoxyethylamine and 3-OH-N1-phenylpiperazine dopaminergic templates._||_Abstract: Described in this report is a systematic study which led to the identification of two new dopamine D2 partial agonists (5 and 17). Phenols 5 and 17 represent prototypes of two new classes of D2 partial agonists as well as templates for the future design of novel dopaminergic agents.,43,ChEMBL,CHEMBL669163,20180909,511484|8529065|8690650|10015867|10378389|10612157|11776546|15034333|20256387|44332565|44332566|44332581|44332613|44332646|44332686|44332701,103251600|103251646|103252486|103300035|103318633|103318634|103318671|103318672|103318777|103318778|103318842|103318843|103318880|103318995|103318996|103319034,1814,,P35462,Curation Efforts|Research and Development,9871673,0,,P35462,,197.0,,,1,0,1,0,0,0
64804,Confirmatory,Intrinsic activity in mitogenesis assay using Dopamine receptor D3 expressing CHO cells,"Title: Interactive SAR studies: rational discovery of super-potent and highly selective dopamine D3 receptor antagonists and partial agonists._||_Abstract: Starting from dopamine receptor ligand BP897, an interactive drug discovery process leading to heterocyclic bioisosteres is demonstrated. The four step strategy involved a careful optimization of geometric and electronic properties by systematic modification of the attachment points and heteroatoms, respectively. Efficacy tuning by modification of the phenyl substituents led to both D3 partial agonists and full antagonists. The benzothiophenes 3c (FAUC346) and 3d (FAUC365) revealed outstanding D3 affinity and subtype selectivity.",43,ChEMBL,CHEMBL671351,20181017,54562|3038495|9888555|10092819|10476504,103194907|103356181|103381506|103382409|103543557,1814,,P35462,Curation Efforts|Research and Development,12361386,0,,P35462,,197.0,,,1,0,1,0,1,0
64806,Literature-derived,Rate of [3H]thymidine uptake compared to quinpirole (100%) in Dopamine receptor D3 expressing CHO cells,"Title: Interactive SAR studies: rational discovery of super-potent and highly selective dopamine D3 receptor antagonists and partial agonists._||_Abstract: Starting from dopamine receptor ligand BP897, an interactive drug discovery process leading to heterocyclic bioisosteres is demonstrated. The four step strategy involved a careful optimization of geometric and electronic properties by systematic modification of the attachment points and heteroatoms, respectively. Efficacy tuning by modification of the phenyl substituents led to both D3 partial agonists and full antagonists. The benzothiophenes 3c (FAUC346) and 3d (FAUC365) revealed outstanding D3 affinity and subtype selectivity.",43,ChEMBL,CHEMBL671353,20181017,54562|3038495|9888555,103194907|103382409|103543557,1814,,P35462,Curation Efforts|Research and Development,12361386,0,,P35462,10029.0,197.0,,,1,0,1,0,1,0
64808,Literature-derived,Rate of [3H]thymidine uptake compared to quinpirole (100%) in Dopamine receptor D3 expressing CHO cells,"Title: Interactive SAR studies: rational discovery of super-potent and highly selective dopamine D3 receptor antagonists and partial agonists._||_Abstract: Starting from dopamine receptor ligand BP897, an interactive drug discovery process leading to heterocyclic bioisosteres is demonstrated. The four step strategy involved a careful optimization of geometric and electronic properties by systematic modification of the attachment points and heteroatoms, respectively. Efficacy tuning by modification of the phenyl substituents led to both D3 partial agonists and full antagonists. The benzothiophenes 3c (FAUC346) and 3d (FAUC365) revealed outstanding D3 affinity and subtype selectivity.",43,ChEMBL,CHEMBL671355,20181017,10476504,103381506,1814,,P35462,Curation Efforts|Research and Development,12361386,0,,P35462,10029.0,197.0,,,1,0,1,0,1,0
64818,Confirmatory,Effective concentration was determined as thymidine uptake in CHO-L6 cells transfected with the rat Dopamine receptor D3 by mitogenesis assay (intrinsic activity),"Title: Thiazoloindans and thiazolobenzopyrans: a novel class of orally active central dopamine (partial) agonists._||_Abstract: The 2-aminothiazole moiety has proven its value in medicinal chemistry as a stable and lipophilic bioisosteric replacement of a phenol group. This approach has provided dopamine (DA) agonists with good oral availability. To further explore its use in the development of DA agonists, we have combined the 2-aminothiazole moiety with 2-aminoindans and 3-aminobenzopyrans, which are known templates for DA agonists. In this study we have synthesized 6-amino-3-(N,N-di-n-propylamino)-3,4-dihydro-2H-thiazolo[5, 4-f]-[1]benzopyran (12) and 6-amino-2-(N, N-di-n-propylamino)thiazolo[4,5-f]indan (20) and several analogues (13, 17, and 21). The affinity of the thiazolobenzopyrans and thiazoloindans for DA receptors was evaluated, which revealed compound 20 to have high affinity for DA D(3) receptors. In addition, the compounds were screened for their potential to inhibit lipid peroxidation, to determine their radical scavenging properties. Compounds 12, 20, and 21 were subjected to further pharmacological evaluation in a functional assay to determine intrinsic activity. Compound 20 was also studied with microdialysis (to determine effects on DA turnover in striatum) and in unilaterally 6-OH-DA lesioned rats (to determine their potential as DA agonists). These studies selected compound 20 (GMC 1111) as particularly interesting. Compound 20 caused a rotation activation in unilaterally 6-OH-DA lesioned rats and an increase in DA turnover in rat striatum. This dual agonist/antagonist action is best accounted for by its partial agonism at striatal DA D(2) receptors. Interestingly, 20 displayed long-lasting activity and excellent oral availability in 6-OH-DA lesioned rats, making this compound potentially useful for the treatment of Parkinson's disease.",43,ChEMBL,CHEMBL670422,20181016,54562,103543557,1814,,P35462,Curation Efforts|Research and Development,11000009,0,,P35462,,,,,1,0,1,0,1,0
64958,Confirmatory,Ability to displace [3H]spiperone radioligand from cloned human Dopamine receptor D3 in CHO cells,"Title: 2,4-Disubstituted pyrroles: synthesis, traceless linking and pharmacological investigations leading to the dopamine D4 receptor partial agonist FAUC 356._||_Abstract: Solution-phase synthesis and a solid-phase supported approach to piperazinylmethyl substituted pyrroles are described. Receptor binding studies and the measurement of D4 ligand efficacy led to the ethynylpyrrole 1d (FAUC 356) exerting selective D4 binding and substantial ligand efficacy (66%, EC(50)=1.9nM). This activity profile might be of interest for the treatment of ADHD.",43,ChEMBL,CHEMBL674984,20180930,10378194|10404144|11405107|12997400|44300865|44301054|71458071|135398737,103165765|103165864|103246744|103246789|103247241|103247257|103247486|163329796,1814,,P35462,Curation Efforts|Research and Development,12113813,0,,P35462,,197.0,,,1,0,1,0,0,0
64962,Confirmatory,Ability to displace [3H]spiperone from human cloned Dopamine receptor D3 expressed in CHO K-1 cells in vitro.,"Title: Chromeno[3,4-c]pyridin-5-ones: selective human dopamine D4 receptor antagonists as potential antipsychotic agents._||_Abstract: The discovery of a series of chromeno[3,4-c]pyridin-5-ones with selective affinity for the dopamine D4 receptor is described. Target compounds were tested for binding to cloned human dopamine D2, D3, and D4 receptor subtypes expressed in Chinese hamster ovary (CHO) K-1 cells. Several compounds demonstrated single digit nanomolar Ki values for binding to the D4 receptor with several hundred-fold selectivities toward the D2 and D3 receptors. A limited SAR study of this series is discussed. In a mitogenesis assay measuring [3H]thymidine uptake, the target compounds showed antagonist to weak partial agonist activity at the D4 receptor, with intrinsic activities ranging from 0 to 35%. Compound 6, 3-benzyl-8-methyl-1,2,3,4-tetrahydrochromeno[3,4-c]pyridin-5-one, increased DOPA (L-3,4-dihydroxyphenylalanine) synthesis 84% in the hippocampus and 10% in the striatum of rat brain when dosed orally at 10 mg/kg.",43,ChEMBL,CHEMBL674987,20181015,3559|9883587|9995264|10042972|10318141|10450880|10568805|10570898|10620139|10640530|10641954|10641955|10665626|10687362|10759511|135398737,103165765|103167216|103299733|103299760|103299908|103300277|103300279|103300334|103300347|103300348|103300385|103300386|103300398|103300452|103300685|103300708,1814,In vitro,P35462,Curation Efforts|Research and Development,9276014,0,,P35462,,197.0,,,1,0,1,0,1,0
64974,Confirmatory,Binding affinity against cloned human dopamine receptor D3 expressed in Chinese hamster ovary (CHO) K-1 cells by displacement of [3H]spiperone.,"Title: (Aryloxy)alkylamines as selective human dopamine D4 receptor antagonists: potential antipsychotic agents._||_Abstract: The discovery of a series of novel (aryloxy)alkylamines with selective affinity for the dopamine D4 receptor is described. Target compounds were tested for binding to cloned human dopamine D2, D3, and D4 receptor subtypes expressed in Chinese hamster ovary (CHO) K-1 cells. A number of compounds demonstrated subnanomolar Ki values for binding to the D4 receptor, with several 100-fold selectivities toward the D2 and D3 receptors. Several compounds with combined D3/D4 receptor binding selectivity were also identified. A limited structure-activity relationship study of this chemical series is discussed. In a mitogenesis functional assay, the effect of the test compounds on cellular uptake of [3H]thymidine in D4-transfected CHO 10,001 cells was measured and compared to the response of the full dopamine agonist quinpirole. The activity of the compounds varied from full antagonist to weak partial agonist activity (intrinsic activity of 0-19% in comparison to quinpirole).",43,ChEMBL,CHEMBL673442,20181015,3559|9948461|9948965|10315310|10447709|10450892|10494394|10498972|10518406|10588194|10589218|10590285|10615787|10638052|10684706|10708280|10732925|10734727|10758004|10780510|10780942|10805355|135398737,103165765|103167216|103189602|103363609|103363611|103363808|103363828|103363891|103363893|103363899|103363918|103363922|103363949|103364010|103364038|103364039|103364100|103364101|103364142|103364237|103364507|103364550|103364591,1814,,P35462,Curation Efforts|Research and Development,9406594,0,,P35462,,198.0,,,1,0,1,0,1,0
64982,Confirmatory,Binding affinity for human Dopamine receptor D3 by [3H]- spiperone displacement.,"Title: Interactive SAR studies: rational discovery of super-potent and highly selective dopamine D3 receptor antagonists and partial agonists._||_Abstract: Starting from dopamine receptor ligand BP897, an interactive drug discovery process leading to heterocyclic bioisosteres is demonstrated. The four step strategy involved a careful optimization of geometric and electronic properties by systematic modification of the attachment points and heteroatoms, respectively. Efficacy tuning by modification of the phenyl substituents led to both D3 partial agonists and full antagonists. The benzothiophenes 3c (FAUC346) and 3d (FAUC365) revealed outstanding D3 affinity and subtype selectivity.",43,ChEMBL,CHEMBL674519,20181017,3038495|9888555|9980998|10053476|10092819|10276451|10436653|10476504|10862425|10884046|10895106|11036640|11036641|11057969|11068912|11133602|44360984|44360992|44361021,103194907|103252954|103356181|103381106|103381310|103381311|103381506|103381577|103381657|103381658|103381661|103381662|103381925|103381942|103381944|103381963|103381993|103382091|103382409,1814,,P35462,Curation Efforts|Research and Development,12361386,0,,P35462,,,,,1,0,1,0,1,0
64990,Confirmatory,Binding affinity for human dopamine receptor D3 by displacing [125I]iodosulpiride expressed in CHO cells,"Title: N-(omega-(4-(2-methoxyphenyl)piperazin-1-yl)alkyl)carboxamides as dopamine D2 and D3 receptor ligands._||_Abstract: The dopamine D(3) receptor is recognized as a potential therapeutic target for the treatment of various neurological and psychiatric disorders. Targetting high affinity and D(3) versus D(2) receptor-preferring ligands, the partial agonist BP 897 was taken as a lead structure. Variations in the spacer and the aryl moiety led to N-alkylated 1-(2-methyoxyphenyl)piperazines with markedly improved affinity and selectivity. Molecular modeling studies supported the structural development. Pharmacophore models for dopamine D(2) and D(3) receptor ligands were developed from their potentially bioactive conformation and were compared in order to get insight into molecular properties of importance for D(2)/D(3) receptor selectivity. For the 72 compounds presented here, an extended and more linear conformation in the aliphatic or aryl spacers turned out to be crucial for dopamine D(3) receptor selectivity. Structural diversity in the aryl moiety (benzamides, heteroarylamides, arylimides) had a major influence on (sub)nanomolar D(3) receptor affinity, which was optimized with more rigid aryl acrylamide derivatives. Compound 38 (ST 280, (E)-4-iodo-N-(4-(4-(2-methoxyphenyl)piperazin-1-yl)butyl)cinnamoylamide) displayed a most promising pharmacological profile (K(i) (hD(3)) = 0.5 nM; K(i) (hD(2L)) = 76.4 nM; selectivity ratio of 153), and above that, compound 38 offered the prospect of a novel radioligand as a pharmacological tool for various D(3) receptor-related in vitro and in vivo investigation.",43,ChEMBL,CHEMBL675894,20181017,3038495|9827991|10368423|10874342|10905430|10919602|10939008|10940279|10949917|10951185|10960767|10961112|10971923|10983103|10994916|11027407|11091160|11102188|11102301|11113582|11730189|11733372|11761374|11761412|11812299|11812905|11826347|11826673|21219157|44329321|44350586|44350625|44350653|44350660|44350674|44350675|44350679|44350685|44350714|44350728|44350752|44350754|44350759|44350773|44350774|44350782|44350788|44350795|44350796|44350798|44350799|44350806|44350824|44350826|44350835|44350839|44350841|44350842|44350843|44350845|44350849|44350852|44350861|44350867|44350871|44350874|44350875|44350888|44350889|44350908|44350909|44350919|44350920|44351005,103192597|103194907|103197235|103311769|103358646|103358762|103358789|103358854|103358867|103358870|103358895|103358896|103358898|103358944|103358948|103358949|103358956|103358966|103358967|103358971|103358988|103359060|103359061|103359092|103359193|103359199|103359208|103359239|103359240|103359265|103359266|103359272|103359281|103359298|103359310|103359311|103359313|103359314|103359332|103359336|103359337|103359338|103359342|103359345|103359378|103359402|103359405|103359420|103359431|103359434|103359435|103359437|103359440|103359452|103359465|103359467|103359487|103359489|103359497|103359505|103359507|103359516|103359527|103359530|103359567|103359568|103359569|103359570|103359571|103359614|103359615|103359649|103359650|103359793|103359830,1814,,P35462,Curation Efforts|Research and Development,12930150,0,,P35462,,197.0,,,1,0,1,0,0,0
