aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
56281,Confirmatory,"Binding affinity against Delta opioid receptor in using [35S]GTP-gamma-S, binding assay in guinea pig caudate membranes blocked with 20 nM NTI","Title: (+/-)-4-[(N-allyl-cis-3-methyl-4-piperidinyl)phenylamino]-N,N-diethylbenzamide displays selective binding for the delta opioid receptor._||_Abstract: Racemic 4-[(N-allyl-cis-3-methyl-4-piperidinyl)phenylamino]-N,N-diethylbenzam ide (3a) was synthesized and found to have good affinity and selectivity for the delta receptor. These compounds can be viewed as an analog of BW373U86 and SNC-80 where an internal piperazine nitrogen has been transposed with a benzylic carbon. Functionally, 3a behaves as an agonist at the delta receptor with no measurable stimulation of either the mu or kappa receptor subtypes and was found to be devoid of any measurable amount of antagonist activity for any opioid receptor. A comparison of 3a to SNC-80 and DPDPE in the [35S]GTPgammaS functional assay suggests that 3a may be more like the peptide DPDPE.",43,ChEMBL,CHEMBL666119,20180909,105104|5462471,103177815|103217856,4985,,P41143,Curation Efforts|Research and Development,10571174,0,,P41143,10141.0,,,,0,0,1,0,1,0
147827,Confirmatory,"Selective binding affinity against Opioid receptor delta 2, using [3H]DSLET as radioligand",Title: A selective delta 1 opioid receptor agonist derived from oxymorphone. Evidence for separate recognition sites for delta 1 opioid receptor agonists and antagonists.,43,ChEMBL,CHEMBL754004,20181013,44444966,103556472,4985,,P41143,Curation Efforts|Research and Development,8394935,0,,P41143,10141.0,,,,0,0,1,0,1,0
147829,Confirmatory,The opioid receptor affinity(Ki) was evaluated by competition with [3H]DSLET (delta 2) on guinea pig brain membranes,"Title: 7'-Substituted amino acid conjugates of naltrindole. Hydrophilic groups as determinants of selective antagonism of delta 1 opioid receptor-mediated antinociception in mice._||_Abstract: A series of amino acid conjugates (2-6) of naltrindole (1) were synthesized from 7'-carboxynaltrindole (7) in order to obtain delta antagonists that would have minimal access to the central nervous system (CNS) upon peripheral administration. All of the ligands (2-7) were tested in smooth muscle preparations and found to be potent and selective delta opioid antagonists. Receptor binding showed 2-7 to be highly delta-selective, with Ki ratios (mu/delta, kappa/delta) ranging from 127 to 38,000. Two of the more selective conjugates, the glycinate 2 and aspartate 3, were evaluated by the iv and icv routes in mice, and they afforded very high iv/icv dose ratios (112,766 and 46,667, respectively) consistent with poor CNS penetration. The in vivo testing revealed that 2 and 3 are delta 1-selective antagonists, in contrast to naltriben and related ligands which are delta 2-selective. The fact that the binding data are not consistent with the in vivo data suggests that the origin of the selectivity of naltrindole congeners may be related to selective access to tissue compartments in the CNS rather than to binding affinity differences between delta opioid receptor subtypes.",43,ChEMBL,CHEMBL754635,20181015,44353390|44353391|44353454|44353457|44353458|44353468,103365942|103365943|103366138|103366152|103366153|103366185,4985,,P41143,Curation Efforts|Research and Development,7853332,0,,P41143,10141.0,,,,0,0,1,0,1,0
147839,Literature-derived,Selectivity for kappa to delta opioid receptors was determined,"Title: Opioid agonist and antagonist activities of morphindoles related to naltrindole._||_Abstract: A series of naltrindole-related ligands (4-10) with an N-methyl,N-phenethyl,N-cinnamyl, or an unsubstituted basic nitrogen were synthesized and tested for opioid agonist and antagonist activity in smooth muscle preparations and in mice. The nor compounds (4 and 6) and the phenethyl derivatives (5 and 8) displayed full agonist activity (IC50 = 85-179 nM) in the mouse vas deferens preparation (MVD) while the other members of the series exhibited partial agonist or weak antagonist activity. In the guinea pig ileum preparation (GPI), all compounds except 8 were partial agonists. The ligands that were evaluated in mice were found to produce antinociception that was not selectively mediated via delta opioid receptors. However, two of these ligands (4 and 5) appeared to be delta-selective opioid receptor antagonists at subthreshold doses for antinociception. The finding that all of the compounds bind selectively to delta opioid receptors in guinea pig brain membranes together with the in vitro pharmacology and in vivo antagonist studies suggests that the lack of delta agonist selectivity in vivo may be due to a number of factors, including a basic difference between the delta receptor system in the MVD and in the mouse brain. Further, it is suggested that the constellation of message and address components in the morphindole nucleus may tend to stabilize delta receptors in the brain in antagonist state.",43,ChEMBL,CHEMBL753310,20200703,5491897|5497186|10415050|11755589|44149909|44282798|44357097,103209239|103230026|103373428|103553488|103697951|103735285|103735288,4985,,P41143,Curation Efforts|Research and Development,1333013,0,,P41143,10141.0,,,,1,0,1,0,1,0
147939,Confirmatory,Binding affinity against Opioid receptor delta 1 was measured in the guinea pig brain membranes using [3H]DADLE in the presence of 1 uM unlabeled DAMGO as radioligand,"Title: Role of the spacer in conferring kappa opioid receptor selectivity to bivalent ligands related to norbinaltorphimine._||_Abstract: The thiophene 2 and pyran 3 analogues of the kappa-selective opioid antagonist norbinaltorphimine (1a, norBNI) were synthesized and tested in an effort to determine the contribution of the spacer to the interaction of bivalent ligands at different opioid receptor types. Both 2 and 3 were found to be selective kappa opioid receptor antagonists in smooth muscle preparations, and they bound selectively to kappa-recognition sites. The thiophene analogue 2 displayed binding selectivity that was of the same order of magnitude as that of 1a, while 3 was considerably less selective for kappa site. This is consistent with the fact that the second pharmacophore in 1a and 2 displayed a greater degree of superposition than 1a and 3. The results of this study suggest that the pyrrole moiety of norBNI functions primarily as an inert spacer to rigidly hold the basic nitrogen in the second pharmacophore at an 'address' subsite that is unique for the kappa opioid receptor.",43,ChEMBL,CHEMBL754285,20181013,46877617,103734661,4985,,P41143,Curation Efforts|Research and Development,1849995,0,,P41143,10141.0,,,,0,0,1,0,1,0
147943,Confirmatory,Binding affinity against Opioid receptor delta 1 expressed on CHO cells,"Title: Identification of arodyn, a novel acetylated dynorphin A-(1-11) analogue, as a kappa opioid receptor antagonist._||_Abstract: Arodyn (aromatic dynorphin) is a novel analogue of the opioid peptide dynorphin A with a nonbasic N-terminus that exhibits nanomolar affinity (K(i) = 10 nM) and remarkable selectivity for kappa opioid receptors (K(i) ratio (kappa/mu/delta) = 1/174/583). Arodyn completely reverses the agonism of dynorphin A (1-13)NH(2) in a concentration-dependent manner in the adenylyl cyclase assay. Thus arodyn is a novel kappa opioid receptor selective antagonist that will be useful to study these receptors.",43,ChEMBL,CHEMBL754289,20181017,44368739,103400887,4985,,P41143,Curation Efforts|Research and Development,12477343,0,,P41143,10029.0,197.0,,,0,0,1,0,1,0
147945,Confirmatory,Binding affinity towards Opioid receptor delta 1 using [3H]DPDPE as radioligand,"Title: Identification of arodyn, a novel acetylated dynorphin A-(1-11) analogue, as a kappa opioid receptor antagonist._||_Abstract: Arodyn (aromatic dynorphin) is a novel analogue of the opioid peptide dynorphin A with a nonbasic N-terminus that exhibits nanomolar affinity (K(i) = 10 nM) and remarkable selectivity for kappa opioid receptors (K(i) ratio (kappa/mu/delta) = 1/174/583). Arodyn completely reverses the agonism of dynorphin A (1-13)NH(2) in a concentration-dependent manner in the adenylyl cyclase assay. Thus arodyn is a novel kappa opioid receptor selective antagonist that will be useful to study these receptors.",43,ChEMBL,CHEMBL754436,20181017,25077980,103400886,4985,,P41143,Curation Efforts|Research and Development,12477343,0,,P41143,10029.0,,,,0,0,1,0,1,0
147949,Literature-derived,"Efficacy at cloned human opioid receptor delta 1, expressed as percent of basal binding","Title: Discovery of the first N-substituted 4beta-methyl-5-(3-hydroxyphenyl)morphan to possess highly potent and selective opioid delta receptor antagonist activity._||_Abstract: A structurally novel opioid delta receptor selective antagonist has been identified. This compound, (+)-5-(3-hydroxyphenyl)-4-methyl-2-(3-phenylpropyl)-2-azabicyclo[3.3.1]non-7-yl-(1-phenyl-1-cyclopentane)carboxamide [(+)-KF4, (+)-4], showed a K(e) value of 0.15 nM in the [(35)S]GTPgammaS functional assay. (+)-KF4 is also a delta inverse agonist with an IC(50) value of 1.8 nM. To our knowledge, this is the first potent and selective delta opioid receptor antagonist from the 5-phenylmorphan class of opioids.",43,ChEMBL,CHEMBL756058,20181017,9840689|44328406,103234961|103309816,4985,,P41143,Curation Efforts|Research and Development,14711299,0,,P41143,,,,,0,0,1,0,1,0
148061,Confirmatory,"Concentration necessary to produce 50% of the Emax value, i.e. to stimulate [35S]GTP-gamma-S, binding to recombinant human opioid receptor delta 1 expressed in CHO cells","Title: Synthesis and biological evaluation of 14-alkoxymorphinans. 21. Novel 4-alkoxy and 14-phenylpropoxy derivatives of the mu opioid receptor antagonist cyprodime._||_Abstract: The synthesis, biological, and pharmacological evaluation of novel derivatives of cyprodime are described. Their binding affinities at mu, delta, and kappa opioid receptors were evaluated using receptor binding assay. It was observed that the affinity of these compounds was sensitive to the character and length of the substituent in position 4. Further prolongation of the 4-alkoxy group of cyprodime (1) and its 4-butoxy analogue 2 is detrimental for the mu opioid receptor affinity. Introduction of an arylalkoxy group at C-4 does not increase mu affinity in the case of benzyloxy, while a phenylpropoxy group reduces mu affinity. The delta and kappa affinities were also reduced compared to the reference compounds. A significant increase in the affinity at the mu opioid receptors was achieved by introducing a 14-phenylpropoxy group. Increases in the affinity at delta and kappa receptors were also observed. These findings provide further evidence that the nature of the substituent at position 14 has a major impact on the abilities of morphinans to interact with opioid receptors. In the [(35)S]GTPgammaS binding assay, all tested compounds were partial agonists at mu and delta receptors. Compounds 8 and 17 showed antagonism at kappa receptors, while compound 7 exhibited some partial agonist activity at this receptor. The novel derivatives of cyprodime containing a 14-phenylpropoxy group acted as potent antinociceptives. When tested in vivo, compounds 7, 8, and 17 were considerably more potent than morphine, with phenol 7 showing the highest antinociceptive potency (21-fold in the hot plate test, 38-fold in the tail flick test, and 300-fold in the paraphenylquinone writhing test) in mice. Introduction of a 14-phenylpropoxy substituent leads to a profound alteration in the pharmacological profile of this class of compounds.",43,ChEMBL,CHEMBL752842,20181017,5748293|44339409|44339472|44339475|44339521,103332294|103332388|103332565|103332568|103332685,4985,,P41143,Curation Efforts|Research and Development,15163203,0,,P41143,,197.0,,,1,0,1,0,1,0
148073,Literature-derived,"Percent maximal stimulation of [35S]GTP-gamma-S, binding to recombinant human opioid receptor delta 1 expressed in CHO cells","Title: Synthesis and biological evaluation of 14-alkoxymorphinans. 21. Novel 4-alkoxy and 14-phenylpropoxy derivatives of the mu opioid receptor antagonist cyprodime._||_Abstract: The synthesis, biological, and pharmacological evaluation of novel derivatives of cyprodime are described. Their binding affinities at mu, delta, and kappa opioid receptors were evaluated using receptor binding assay. It was observed that the affinity of these compounds was sensitive to the character and length of the substituent in position 4. Further prolongation of the 4-alkoxy group of cyprodime (1) and its 4-butoxy analogue 2 is detrimental for the mu opioid receptor affinity. Introduction of an arylalkoxy group at C-4 does not increase mu affinity in the case of benzyloxy, while a phenylpropoxy group reduces mu affinity. The delta and kappa affinities were also reduced compared to the reference compounds. A significant increase in the affinity at the mu opioid receptors was achieved by introducing a 14-phenylpropoxy group. Increases in the affinity at delta and kappa receptors were also observed. These findings provide further evidence that the nature of the substituent at position 14 has a major impact on the abilities of morphinans to interact with opioid receptors. In the [(35)S]GTPgammaS binding assay, all tested compounds were partial agonists at mu and delta receptors. Compounds 8 and 17 showed antagonism at kappa receptors, while compound 7 exhibited some partial agonist activity at this receptor. The novel derivatives of cyprodime containing a 14-phenylpropoxy group acted as potent antinociceptives. When tested in vivo, compounds 7, 8, and 17 were considerably more potent than morphine, with phenol 7 showing the highest antinociceptive potency (21-fold in the hot plate test, 38-fold in the tail flick test, and 300-fold in the paraphenylquinone writhing test) in mice. Introduction of a 14-phenylpropoxy substituent leads to a profound alteration in the pharmacological profile of this class of compounds.",43,ChEMBL,CHEMBL751924,20181017,5748293|44339409|44339472|44339475|44339521,103332294|103332388|103332565|103332568|103332685,4985,,P41143,Curation Efforts|Research and Development,15163203,0,,P41143,,197.0,,,1,0,1,0,1,0
