aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
147839,Literature-derived,Selectivity for kappa to delta opioid receptors was determined,"Title: Opioid agonist and antagonist activities of morphindoles related to naltrindole._||_Abstract: A series of naltrindole-related ligands (4-10) with an N-methyl,N-phenethyl,N-cinnamyl, or an unsubstituted basic nitrogen were synthesized and tested for opioid agonist and antagonist activity in smooth muscle preparations and in mice. The nor compounds (4 and 6) and the phenethyl derivatives (5 and 8) displayed full agonist activity (IC50 = 85-179 nM) in the mouse vas deferens preparation (MVD) while the other members of the series exhibited partial agonist or weak antagonist activity. In the guinea pig ileum preparation (GPI), all compounds except 8 were partial agonists. The ligands that were evaluated in mice were found to produce antinociception that was not selectively mediated via delta opioid receptors. However, two of these ligands (4 and 5) appeared to be delta-selective opioid receptor antagonists at subthreshold doses for antinociception. The finding that all of the compounds bind selectively to delta opioid receptors in guinea pig brain membranes together with the in vitro pharmacology and in vivo antagonist studies suggests that the lack of delta agonist selectivity in vivo may be due to a number of factors, including a basic difference between the delta receptor system in the MVD and in the mouse brain. Further, it is suggested that the constellation of message and address components in the morphindole nucleus may tend to stabilize delta receptors in the brain in antagonist state.",43,ChEMBL,CHEMBL753310,20200703,5491897|5497186|10415050|11755589|44149909|44282798|44357097,103209239|103230026|103373428|103553488|103697951|103735285|103735288,4985,,P41143,Curation Efforts|Research and Development,1333013,0,,P41143,10141.0,,,,1,0,1,0,1,0
147947,Literature-derived,"Percent stimulation of [35S]GTP-gamma-S, binding in recombinant human Opioid receptor delta 1 transfected into CHO cells","Title: 14-amino, 14-alkylamino, and 14-acylamino analogs of oxymorphindole. Differential effects on opioid receptor binding and functional profiles._||_Abstract: The 14-amino analogue of oxymorphindole (OMI) was synthesized and found to possess delta-opioid binding affinity and selectivity similar to OMI. Substitution of the amino group with alkyl, arylalkyl, and acyl groups had relatively little effect on delta-affinity but delta-selectivity was reduced. In functional assays the 14-phenylacetylamino derivative 6d was a selective delta-agonist whereas the phenethylamino analogue 5d was a mu-agonist and low efficacy delta partial agonist that warrants further investigation as an analgesic with low tolerance and dependence.",43,ChEMBL,CHEMBL756056,20181017,5360515|5480230|5497186,103697951|103698780|131283791,4985,,P41143,Curation Efforts|Research and Development,12672258,0,,P41143,,197.0,,,1,0,1,0,0,0
148061,Confirmatory,"Concentration necessary to produce 50% of the Emax value, i.e. to stimulate [35S]GTP-gamma-S, binding to recombinant human opioid receptor delta 1 expressed in CHO cells","Title: Synthesis and biological evaluation of 14-alkoxymorphinans. 21. Novel 4-alkoxy and 14-phenylpropoxy derivatives of the mu opioid receptor antagonist cyprodime._||_Abstract: The synthesis, biological, and pharmacological evaluation of novel derivatives of cyprodime are described. Their binding affinities at mu, delta, and kappa opioid receptors were evaluated using receptor binding assay. It was observed that the affinity of these compounds was sensitive to the character and length of the substituent in position 4. Further prolongation of the 4-alkoxy group of cyprodime (1) and its 4-butoxy analogue 2 is detrimental for the mu opioid receptor affinity. Introduction of an arylalkoxy group at C-4 does not increase mu affinity in the case of benzyloxy, while a phenylpropoxy group reduces mu affinity. The delta and kappa affinities were also reduced compared to the reference compounds. A significant increase in the affinity at the mu opioid receptors was achieved by introducing a 14-phenylpropoxy group. Increases in the affinity at delta and kappa receptors were also observed. These findings provide further evidence that the nature of the substituent at position 14 has a major impact on the abilities of morphinans to interact with opioid receptors. In the [(35)S]GTPgammaS binding assay, all tested compounds were partial agonists at mu and delta receptors. Compounds 8 and 17 showed antagonism at kappa receptors, while compound 7 exhibited some partial agonist activity at this receptor. The novel derivatives of cyprodime containing a 14-phenylpropoxy group acted as potent antinociceptives. When tested in vivo, compounds 7, 8, and 17 were considerably more potent than morphine, with phenol 7 showing the highest antinociceptive potency (21-fold in the hot plate test, 38-fold in the tail flick test, and 300-fold in the paraphenylquinone writhing test) in mice. Introduction of a 14-phenylpropoxy substituent leads to a profound alteration in the pharmacological profile of this class of compounds.",43,ChEMBL,CHEMBL752842,20181017,5748293|44339409|44339472|44339475|44339521,103332294|103332388|103332565|103332568|103332685,4985,,P41143,Curation Efforts|Research and Development,15163203,0,,P41143,,197.0,,,1,0,1,0,1,0
148073,Literature-derived,"Percent maximal stimulation of [35S]GTP-gamma-S, binding to recombinant human opioid receptor delta 1 expressed in CHO cells","Title: Synthesis and biological evaluation of 14-alkoxymorphinans. 21. Novel 4-alkoxy and 14-phenylpropoxy derivatives of the mu opioid receptor antagonist cyprodime._||_Abstract: The synthesis, biological, and pharmacological evaluation of novel derivatives of cyprodime are described. Their binding affinities at mu, delta, and kappa opioid receptors were evaluated using receptor binding assay. It was observed that the affinity of these compounds was sensitive to the character and length of the substituent in position 4. Further prolongation of the 4-alkoxy group of cyprodime (1) and its 4-butoxy analogue 2 is detrimental for the mu opioid receptor affinity. Introduction of an arylalkoxy group at C-4 does not increase mu affinity in the case of benzyloxy, while a phenylpropoxy group reduces mu affinity. The delta and kappa affinities were also reduced compared to the reference compounds. A significant increase in the affinity at the mu opioid receptors was achieved by introducing a 14-phenylpropoxy group. Increases in the affinity at delta and kappa receptors were also observed. These findings provide further evidence that the nature of the substituent at position 14 has a major impact on the abilities of morphinans to interact with opioid receptors. In the [(35)S]GTPgammaS binding assay, all tested compounds were partial agonists at mu and delta receptors. Compounds 8 and 17 showed antagonism at kappa receptors, while compound 7 exhibited some partial agonist activity at this receptor. The novel derivatives of cyprodime containing a 14-phenylpropoxy group acted as potent antinociceptives. When tested in vivo, compounds 7, 8, and 17 were considerably more potent than morphine, with phenol 7 showing the highest antinociceptive potency (21-fold in the hot plate test, 38-fold in the tail flick test, and 300-fold in the paraphenylquinone writhing test) in mice. Introduction of a 14-phenylpropoxy substituent leads to a profound alteration in the pharmacological profile of this class of compounds.",43,ChEMBL,CHEMBL751924,20181017,5748293|44339409|44339472|44339475|44339521,103332294|103332388|103332565|103332568|103332685,4985,,P41143,Curation Efforts|Research and Development,15163203,0,,P41143,,197.0,,,1,0,1,0,1,0
148369,Confirmatory,Inhibitory activity against Opioid receptor delta 1 in chinese Hamster Ovary (CHO) cell membranes was determined using [3H]naltrindole radioligand,"Title: Design and synthesis of novel dimeric morphinan ligands for kappa and micro opioid receptors._||_Abstract: A novel series of morphinans were synthesized, and their binding affinity at and functional selectivity for micro, delta, and kappa opioid receptors were evaluated. These dimeric ligands can be viewed as dimeric morphinans, which were formed by coupling two identical morphinan pharmacophores (cyclorphan (1) or MCL 101 (2)) with varying connecting spacers. Ligands 6 and 7 with alkyl spacers on the nitrogen position and ligands 8 and 9 in which the two morphinan pharmacophores were coupled by ether moieties at the 3-hydroxyl positions showed significant decrease in affinity at all three opioid receptors. An improvement in the affinity was achieved by introducing an ester moiety as the spacer in the dimeric morphinans. It was observed that the affinity of these ligands was sensitive to the character and length of the spacer. Compound 13 (MCL-139) with a 4-carbon ester spacer, compound 17 (MCL-144) containing a 10-carbon spacer, and compound 19 (MCL-145) with the conformationally constrained fumaryl spacer were the most potent ligands in this series, displaying excellent affinities at micro and kappa receptors (K(i) = 0.09-0.2 nM at micro and K(i) = 0.078-0.049 nM at kappa), which were comparable to the parent compound 2. Ligand 12, a compound containing only one morphinan pharmacophore and a long-chain ester group, had affinity at both micro and kappa receptors almost identical to that of the parent ligand 2. In the [(35)S]GTPgammaS binding assay, ligands 13, 17, and 19 and their parent morphinans 1 and 2 stimulated [(35)S]GTPgammaS binding mediated by the micro and kappa receptors. Compounds 13 and 17 were full kappa agonists and partial micro agonists, while compound 19 was a partial agonist at both micro and kappa receptors. These novel ligands, as well as their interesting pharmacological properties, will serve as the basis for our continuing investigation of the dimeric ligands as potential probes for the pharmacotherapy of cocaine abuse and may also open new avenues for the characterization of opioid receptors.",43,ChEMBL,CHEMBL754334,20181017,60768|5359272|5359966|9804450|9897164|10078468|10462426|11158498|11181676|11204993|11239327|11262815|11307039|11308699|11308721|11364225|11365113|11388486|11411315|11434336|44365804,103230837|103230838|103316363|103393362|103393363|103393415|103393416|103393419|103393420|103393421|103393930|103393960|103393961|103394107|103394260|103394264|103394265|103394266|103394653|103394654|123085530,4985,,P41143,Curation Efforts|Research and Development,14613319,0,,P41143,,,,,1,0,1,0,0,0
149663,Confirmatory,Binding affinity towards human Opioid receptor delta 1 on NxG108CC15 (human neuroglioblastoma) cell membranes by [3H]DPDPE displacement.,"Title: Side chain methyl substitution in the delta-opioid receptor antagonist TIPP has an important effect on the activity profile._||_Abstract: The delta-opioid antagonist H-Tyr-Tic-Phe-Phe-OH (TIPP-OH) or its C-terminal amide analogue was systematically modified topologically by substitution of each amino acid residue by all stereoisomers of the corresponding beta-methyl amino acid. The potency and selectivity (delta- vs mu- and kappa-opioid receptor) were evaluated by radioreceptor binding assays. Agonist or antagonist potency were assayed in the mouse vas deferens and in the guinea pig ileum. In the TIPP analogues containing L-beta-methyl amino acids the influence on delta-receptor affinity and on delta-antagonist potency is limited, the [(2S,3R)-beta-MePhe3]TIPP-OH analogue being among the most potent delta-antagonists reported. In the D-beta-methyl amino acid series, the [D-beta-MeTic2] analogues are delta-selective antagonists whereas [D-Tic2]TIPP-NH2 is a delta-agonist. NMR studies did not indicate any influence of the beta-methyl substituent on the conformation of the Tic residue. The [(2R,3S)-beta-MePhe3]TIPP-NH2 is a potent delta-agonist, its C-terminal carboxylic acid analogue being more delta-selective but displaying partial agonism in both the delta- and mu-bioassay. These results constitute further examples of a profound influence of beta-methyl substitution on the potency, selectivity, and signal transduction properties of a peptide.",43,ChEMBL,CHEMBL757498,20181016,644210|10077792|10508419|10508427|10580071|10628001|10675721|10675722|10675737|10699409|10699417|10722878|10746795|10770328|10817984|45273694|73345518|73347048|73348548|73354621|73354622|73354623,103463077|103463433|103693977|164133224|174485074|174485075|174490101|174490102|174495131|174495132|174495133|174500240|174505342|174505532|174510690|174515850|174515851|174515852|174515853|174515854|174516027|312365862,4985,,P41143,Curation Efforts|Research and Development,9857087,0,,P41143,,,,,1,0,1,0,1,0
150043,Confirmatory,The compound was evaluated for binding affinity against Opioid receptor delta 1 in guinea pig brain membrane using [3H]- DPDPE as ligand,"Title: Opioid agonist and antagonist activities of morphindoles related to naltrindole._||_Abstract: A series of naltrindole-related ligands (4-10) with an N-methyl,N-phenethyl,N-cinnamyl, or an unsubstituted basic nitrogen were synthesized and tested for opioid agonist and antagonist activity in smooth muscle preparations and in mice. The nor compounds (4 and 6) and the phenethyl derivatives (5 and 8) displayed full agonist activity (IC50 = 85-179 nM) in the mouse vas deferens preparation (MVD) while the other members of the series exhibited partial agonist or weak antagonist activity. In the guinea pig ileum preparation (GPI), all compounds except 8 were partial agonists. The ligands that were evaluated in mice were found to produce antinociception that was not selectively mediated via delta opioid receptors. However, two of these ligands (4 and 5) appeared to be delta-selective opioid receptor antagonists at subthreshold doses for antinociception. The finding that all of the compounds bind selectively to delta opioid receptors in guinea pig brain membranes together with the in vitro pharmacology and in vivo antagonist studies suggests that the lack of delta agonist selectivity in vivo may be due to a number of factors, including a basic difference between the delta receptor system in the MVD and in the mouse brain. Further, it is suggested that the constellation of message and address components in the morphindole nucleus may tend to stabilize delta receptors in the brain in antagonist state.",43,ChEMBL,CHEMBL873913,20181013,5491897|5497186|10415050|10458677|11755589|44149909|44282798|44357097,103209239|103230026|103373428|103553488|103697951|103735285|103735286|103735288,4985,,P41143,Curation Efforts|Research and Development,1333013,0,,P41143,10141.0,,,,1,0,1,0,1,0
226077,Literature-derived,Potency against opioid receptor relative to morphine,"Title: Opioid agonist and antagonist activities of peripherally selective derivatives of naltrexamine and oxymorphamine._||_Abstract: A series of beta-naltrexamine and beta-oxymorphamine derivatives that contain ionizable moieties coupled to the 6 beta-amino group were synthesized in an effort to develop antagonists and agonists that have negligible access into the central nervous system (CNS). Among the beta-naltrexamine derivatives 1-7, all displayed partial agonism on the guinea pig ileal longitudinal muscle preparation except for aspartyl derivative 6, which was a full agonist with activity in the range of morphine. The beta-oxymorphamine derivatives 8-12 were all full agonists with potencies ranging from 1.5 to 6.1 times that of morphine. Among the compounds evaluated in mice for antinociceptive or opioid antagonist activities, aspartyl derivative 6 possessed the greatest difference between peripheral (po or iv) and icv equiactive antagonist doses. Compared to naltrexone, 6 was greater than 100 times more potent by the icv route, but 6000-10,000 times less potent when administered po or icv. The present study suggests that zwitterionic groups are highly effective in preventing penetration of ligands into the CNS. Such ligands may be useful pharmacologic tools for investigation of peripheral opioid mechanisms. Moreover, they could find clinical applications when the central actions are unwanted.",43,ChEMBL,CHEMBL845234,20200628,13894004,163333212,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,2475628,0,,P35372|P41143|P41145,10141.0,,,,1,0,1,0,1,0
228311,Literature-derived,"Compound was evaluated for opioid receptor selectivity, expressed as Ki ratio (kappa/mu/delta); 1.5/1/228","Title: Synthesis and opioid activity of side-chain-to-side-chain cyclic dynorphin A-(1-11) amide analogues cyclized between positions 2 and 5. 1. Substitutions in position 3._||_Abstract: cyclo[d-Asp(2),Dap(5)]Dyn A-(1-13)NH(2) (Dap, 2,3-diaminopropionic acid; Dyn A, dynorphin A), synthesized previously in our laboratory, showed sub-nanomolar affinity for kappa opioid receptors and potent agonist activity in the guinea pig ileum assay (Arttamangkul et al., J. Med. Chem. 1995, 38, 2410-2417). Various modifications were made in position 3 of cyclo[d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) that could influence the opioid receptor affinity, selectivity, and/or efficacy of this peptide. An optimized orthogonal synthetic strategy was developed for the synthesis of these cyclic peptides in which the final peptides could be cleaved from the solid support with trifluoroacetic acid. Substitutions of Gly(3) by Ala, d-Ala, Trp, and d-Trp in cyclo[d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) and its linear counterpart [d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) were generally well tolerated by both kappa and micro opioid receptors. Despite differences in the size and stereochemistry of the substitutions, most of the peptides (except for cyclo[d-Asp(2),Pro(3),Dap(5)]Dyn A-(1-11)NH(2) and [d-Asp(2),d-Ala(3), Dap(5)]Dyn A-(1-11)NH(2)) exhibited low nanomolar affinity for both kappa (K(i) = 0.21 to 2.2 nM) and micro (K(i) = 0.22 to 7.27 nM) opioid receptors. All of the 3-substituted cyclic and linear analogues synthesized showed reduced affinity for delta opioid receptors. Incorporation of d-Ala at position 3 of cyclo[d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) exhibited 2-fold higher kappa opioid receptor affinity and 16-fold higher selectivity for kappa over micro opioid receptors than the parent cyclic peptide. In contrast, substitution of Ala at position 3 resulted in an analogue with 2.4-fold lower affinity and very low preference for kappa over micro opioid receptors. The Trp and d-Trp cyclic and linear analogues exhibited similar nanomolar affinities for kappa opioid receptors. cyclo[d-Asp(2),Pro(3),Dap(5)]Dyn A-(1-11)NH(2) showed the largest decreases in affinity for all three opioid receptors compared to the parent cyclic peptide. Except for cyclo[d-Asp(2), Pro(3),Dap(5)]Dyn A-(1-11)NH(2), which was a partial agonist, all of the cyclic peptides exhibited full agonist activity in the adenylyl cyclase assay using cloned kappa opioid receptors.",43,ChEMBL,CHEMBL848379,20181017,25079117,103380384,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,14711314,0,,P35372|P41143|P41145,,,,,1,0,1,0,0,0
228313,Literature-derived,"Compound was evaluated for opioid receptor selectivity, expressed as Ki ratio (kappa/mu/delta); 1/1.6/5320","Title: Synthesis and opioid activity of side-chain-to-side-chain cyclic dynorphin A-(1-11) amide analogues cyclized between positions 2 and 5. 1. Substitutions in position 3._||_Abstract: cyclo[d-Asp(2),Dap(5)]Dyn A-(1-13)NH(2) (Dap, 2,3-diaminopropionic acid; Dyn A, dynorphin A), synthesized previously in our laboratory, showed sub-nanomolar affinity for kappa opioid receptors and potent agonist activity in the guinea pig ileum assay (Arttamangkul et al., J. Med. Chem. 1995, 38, 2410-2417). Various modifications were made in position 3 of cyclo[d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) that could influence the opioid receptor affinity, selectivity, and/or efficacy of this peptide. An optimized orthogonal synthetic strategy was developed for the synthesis of these cyclic peptides in which the final peptides could be cleaved from the solid support with trifluoroacetic acid. Substitutions of Gly(3) by Ala, d-Ala, Trp, and d-Trp in cyclo[d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) and its linear counterpart [d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) were generally well tolerated by both kappa and micro opioid receptors. Despite differences in the size and stereochemistry of the substitutions, most of the peptides (except for cyclo[d-Asp(2),Pro(3),Dap(5)]Dyn A-(1-11)NH(2) and [d-Asp(2),d-Ala(3), Dap(5)]Dyn A-(1-11)NH(2)) exhibited low nanomolar affinity for both kappa (K(i) = 0.21 to 2.2 nM) and micro (K(i) = 0.22 to 7.27 nM) opioid receptors. All of the 3-substituted cyclic and linear analogues synthesized showed reduced affinity for delta opioid receptors. Incorporation of d-Ala at position 3 of cyclo[d-Asp(2),Dap(5)]Dyn A-(1-11)NH(2) exhibited 2-fold higher kappa opioid receptor affinity and 16-fold higher selectivity for kappa over micro opioid receptors than the parent cyclic peptide. In contrast, substitution of Ala at position 3 resulted in an analogue with 2.4-fold lower affinity and very low preference for kappa over micro opioid receptors. The Trp and d-Trp cyclic and linear analogues exhibited similar nanomolar affinities for kappa opioid receptors. cyclo[d-Asp(2),Pro(3),Dap(5)]Dyn A-(1-11)NH(2) showed the largest decreases in affinity for all three opioid receptors compared to the parent cyclic peptide. Except for cyclo[d-Asp(2), Pro(3),Dap(5)]Dyn A-(1-11)NH(2), which was a partial agonist, all of the cyclic peptides exhibited full agonist activity in the adenylyl cyclase assay using cloned kappa opioid receptors.",43,ChEMBL,CHEMBL848381,20181017,44360030,103380089,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,14711314,0,,P35372|P41143|P41145,,,,,1,0,1,0,0,0
