aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
239975,Confirmatory,Binding affinity for recombinant human N/OFQ peptide receptor (NOP) expressed in chinese hamster ovary cells,"Title: N- and C-terminal modifications of nociceptin/orphanin FQ generate highly potent NOP receptor ligands._||_Abstract: Previous structure-activity studies on nociceptin/orphanin FQ (N/OFQ) identified [Phe(1)Psi(CH(2)NH)Gly(2)]N/OFQ(1-13)-NH(2) and [Nphe(1)]N/OFQ(1-13)-NH(2) as a N/OFQ peptide receptor (NOP) partial agonist and pure antagonist, respectively. The addition of fluorine to the Phe(4) or the insertion of a further pair of basic amino acids Arg(14)-Lys(15) generate potent agonists. On the basis of these findings, we combined in the N/OFQ-NH(2) template the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) that increase the agonist potency with those conferring partial agonist (Phe(1)Psi(CH(2)NH)Gly(2)) or pure antagonist (Nphe(1)) properties. Twelve peptides were synthesized and pharmacologically evaluated in Chinese hamster ovary cells expressing the human recombinant NOP and in electrically stimulated mouse vas deferens and guinea pig ileum assays. All peptides behaved as NOP ligands; the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) increased ligand affinity/potency. Peptides with the normal Phe(1)-Gly(2) peptide bond behaved as full agonists, and those with the Phe(1)Psi(CH(2)NH)Gly(2) modification behaved as partial agonists, while those with the Nphe(1) modification behaved as partial agonists or pure antagonists depending on the presence or absence of the (pF)Phe(4) modification, respectively. The full agonist [(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), the partial agonist [Phe(1)Psi(CH(2)NH)Gly(2),(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), and the pure antagonist [Nphe(1),Arg(14),Lys(15)]N/OFQ-NH(2) represent the most potent peptide ligands for NOP.",43,ChEMBL,CHEMBL839744,20181018,16131448,103532611,4987,,P41146,Curation Efforts|Research and Development,15743186,0,,P41146,9606.0,197.0,,,1,0,1,0,1,0
239982,Confirmatory,Receptor binding affinity for recombinant human N/OFQ peptide receptor (NOP) expressed in chinese hamster ovary cells,"Title: N- and C-terminal modifications of nociceptin/orphanin FQ generate highly potent NOP receptor ligands._||_Abstract: Previous structure-activity studies on nociceptin/orphanin FQ (N/OFQ) identified [Phe(1)Psi(CH(2)NH)Gly(2)]N/OFQ(1-13)-NH(2) and [Nphe(1)]N/OFQ(1-13)-NH(2) as a N/OFQ peptide receptor (NOP) partial agonist and pure antagonist, respectively. The addition of fluorine to the Phe(4) or the insertion of a further pair of basic amino acids Arg(14)-Lys(15) generate potent agonists. On the basis of these findings, we combined in the N/OFQ-NH(2) template the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) that increase the agonist potency with those conferring partial agonist (Phe(1)Psi(CH(2)NH)Gly(2)) or pure antagonist (Nphe(1)) properties. Twelve peptides were synthesized and pharmacologically evaluated in Chinese hamster ovary cells expressing the human recombinant NOP and in electrically stimulated mouse vas deferens and guinea pig ileum assays. All peptides behaved as NOP ligands; the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) increased ligand affinity/potency. Peptides with the normal Phe(1)-Gly(2) peptide bond behaved as full agonists, and those with the Phe(1)Psi(CH(2)NH)Gly(2) modification behaved as partial agonists, while those with the Nphe(1) modification behaved as partial agonists or pure antagonists depending on the presence or absence of the (pF)Phe(4) modification, respectively. The full agonist [(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), the partial agonist [Phe(1)Psi(CH(2)NH)Gly(2),(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), and the pure antagonist [Nphe(1),Arg(14),Lys(15)]N/OFQ-NH(2) represent the most potent peptide ligands for NOP.",43,ChEMBL,CHEMBL852180,20210302,44327446|44327819|44388460|44388461|44388462|44388465|44388466|44388467|44388472|44388473|44388474,103307743|103308378|103441633|103441634|103441635|103441642|103441643|103441644|103441651|103441652|103441653,4987,,P41146,Curation Efforts|Research and Development,15743186,0,,P41146,9606.0,197.0,,,1,0,1,0,1,0
240465,Literature-derived,Stimulation factor for GTPgammaS binding in CHO cell membranes expressing human NOP receptor (CHOhNOP),"Title: N- and C-terminal modifications of nociceptin/orphanin FQ generate highly potent NOP receptor ligands._||_Abstract: Previous structure-activity studies on nociceptin/orphanin FQ (N/OFQ) identified [Phe(1)Psi(CH(2)NH)Gly(2)]N/OFQ(1-13)-NH(2) and [Nphe(1)]N/OFQ(1-13)-NH(2) as a N/OFQ peptide receptor (NOP) partial agonist and pure antagonist, respectively. The addition of fluorine to the Phe(4) or the insertion of a further pair of basic amino acids Arg(14)-Lys(15) generate potent agonists. On the basis of these findings, we combined in the N/OFQ-NH(2) template the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) that increase the agonist potency with those conferring partial agonist (Phe(1)Psi(CH(2)NH)Gly(2)) or pure antagonist (Nphe(1)) properties. Twelve peptides were synthesized and pharmacologically evaluated in Chinese hamster ovary cells expressing the human recombinant NOP and in electrically stimulated mouse vas deferens and guinea pig ileum assays. All peptides behaved as NOP ligands; the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) increased ligand affinity/potency. Peptides with the normal Phe(1)-Gly(2) peptide bond behaved as full agonists, and those with the Phe(1)Psi(CH(2)NH)Gly(2) modification behaved as partial agonists, while those with the Nphe(1) modification behaved as partial agonists or pure antagonists depending on the presence or absence of the (pF)Phe(4) modification, respectively. The full agonist [(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), the partial agonist [Phe(1)Psi(CH(2)NH)Gly(2),(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), and the pure antagonist [Nphe(1),Arg(14),Lys(15)]N/OFQ-NH(2) represent the most potent peptide ligands for NOP.",43,ChEMBL,CHEMBL831058,20200703,16131448|44327446|44327819|44388460|44388461|44388462|44388465|44388466|44388467|44388472|44388473|44388474,103307743|103308378|103441633|103441634|103441635|103441642|103441643|103441644|103441651|103441652|103441653|103532611,4987,,P41146,Curation Efforts|Research and Development,15743186,0,,P41146,9606.0,197.0,,,1,0,1,0,1,0
241416,Confirmatory,Inhibitory activity against Opioid receptor like 1 expressed in HEK293 cells,"Title: Synthesis and biological evaluation of the major metabolite of atomoxetine: elucidation of a partial kappa-opioid agonist effect._||_Abstract: The major human metabolite of atomoxetine (4-hydroxyatomoxetine) was tested against a panel of receptors and enzymes, and was found to interact with the mu, delta, and kappa-opioid receptors based upon studies involving both binding and functional assays. 4-hydroxyatomoxetine was determined to be a partial agonist of the kappa-opioid receptor.",43,ChEMBL,CHEMBL831111,20181018,54841|9816910,103189006|103449430,4987,,P41146,Curation Efforts|Research and Development,15225731,0,,P41146,9606.0,45.0,,,1,0,1,0,0,0
247133,Literature-derived,Maximum inhibition of forskolin stimulated cAMP levels in CHO cell membranes expressing human NOP receptor (CHOhNOP),"Title: N- and C-terminal modifications of nociceptin/orphanin FQ generate highly potent NOP receptor ligands._||_Abstract: Previous structure-activity studies on nociceptin/orphanin FQ (N/OFQ) identified [Phe(1)Psi(CH(2)NH)Gly(2)]N/OFQ(1-13)-NH(2) and [Nphe(1)]N/OFQ(1-13)-NH(2) as a N/OFQ peptide receptor (NOP) partial agonist and pure antagonist, respectively. The addition of fluorine to the Phe(4) or the insertion of a further pair of basic amino acids Arg(14)-Lys(15) generate potent agonists. On the basis of these findings, we combined in the N/OFQ-NH(2) template the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) that increase the agonist potency with those conferring partial agonist (Phe(1)Psi(CH(2)NH)Gly(2)) or pure antagonist (Nphe(1)) properties. Twelve peptides were synthesized and pharmacologically evaluated in Chinese hamster ovary cells expressing the human recombinant NOP and in electrically stimulated mouse vas deferens and guinea pig ileum assays. All peptides behaved as NOP ligands; the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) increased ligand affinity/potency. Peptides with the normal Phe(1)-Gly(2) peptide bond behaved as full agonists, and those with the Phe(1)Psi(CH(2)NH)Gly(2) modification behaved as partial agonists, while those with the Nphe(1) modification behaved as partial agonists or pure antagonists depending on the presence or absence of the (pF)Phe(4) modification, respectively. The full agonist [(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), the partial agonist [Phe(1)Psi(CH(2)NH)Gly(2),(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), and the pure antagonist [Nphe(1),Arg(14),Lys(15)]N/OFQ-NH(2) represent the most potent peptide ligands for NOP.",43,ChEMBL,CHEMBL838024,20200703,16131448|44327446|44327819|44388460|44388461|44388462|44388465|44388466|44388467|44388472|44388473|44388474,103307743|103308378|103441633|103441634|103441635|103441642|103441643|103441644|103441651|103441652|103441653|103532611,4987,,P41146,Curation Efforts|Research and Development,15743186,0,,P41146,,197.0,,,1,0,1,0,1,0
249517,Confirmatory,Inhibition of forskolin stimulated cAMP levels in CHO cell membranes expressing the human NOP receptor (CHOhNOP),"Title: N- and C-terminal modifications of nociceptin/orphanin FQ generate highly potent NOP receptor ligands._||_Abstract: Previous structure-activity studies on nociceptin/orphanin FQ (N/OFQ) identified [Phe(1)Psi(CH(2)NH)Gly(2)]N/OFQ(1-13)-NH(2) and [Nphe(1)]N/OFQ(1-13)-NH(2) as a N/OFQ peptide receptor (NOP) partial agonist and pure antagonist, respectively. The addition of fluorine to the Phe(4) or the insertion of a further pair of basic amino acids Arg(14)-Lys(15) generate potent agonists. On the basis of these findings, we combined in the N/OFQ-NH(2) template the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) that increase the agonist potency with those conferring partial agonist (Phe(1)Psi(CH(2)NH)Gly(2)) or pure antagonist (Nphe(1)) properties. Twelve peptides were synthesized and pharmacologically evaluated in Chinese hamster ovary cells expressing the human recombinant NOP and in electrically stimulated mouse vas deferens and guinea pig ileum assays. All peptides behaved as NOP ligands; the chemical modifications Arg(14)-Lys(15) and (pF)Phe(4) increased ligand affinity/potency. Peptides with the normal Phe(1)-Gly(2) peptide bond behaved as full agonists, and those with the Phe(1)Psi(CH(2)NH)Gly(2) modification behaved as partial agonists, while those with the Nphe(1) modification behaved as partial agonists or pure antagonists depending on the presence or absence of the (pF)Phe(4) modification, respectively. The full agonist [(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), the partial agonist [Phe(1)Psi(CH(2)NH)Gly(2),(pF)Phe(4),Arg(14),Lys(15)]N/OFQ-NH(2), and the pure antagonist [Nphe(1),Arg(14),Lys(15)]N/OFQ-NH(2) represent the most potent peptide ligands for NOP.",43,ChEMBL,CHEMBL835018,20181018,16131448|44327446|44327819|44388460|44388461|44388462|44388465|44388466|44388467|44388472|44388473|44388474,103307743|103308378|103441633|103441634|103441635|103441642|103441643|103441644|103441651|103441652|103441653|103532611,4987,,P41146,Curation Efforts|Research and Development,15743186,0,,P41146,9606.0,197.0,,,1,0,1,0,1,0
315424,Confirmatory,Displacement of [125I]Tyr14-nociceptin from human NOP receptor expressed in HEK293 cells,"Title: Synthesis and pharmacological evaluation of 1,2-dihydrospiro[isoquinoline-4(3H),4'-piperidin]-3-ones as nociceptin receptor agonists._||_Abstract: Some synthesized 1,2-dihydrospiro[isoquinoline-4(3 H),4'-piperidin]-3-ones were evaluated as ligands for nociceptin receptor (NOP receptor). Their affinity was established by binding studies, and efficacy was investigated by GTP binding experiments. Selectivity toward DOP, KOP, and MOP receptors was assessed, and structural requirements affecting affinity and selectivity were remarked. Most notably, compound 6d displayed nanomolar NOP receptor affinity and showed more than 800-fold selectivity. The new structures exerted full or partial agonistic activity.",43,ChEMBL,CHEMBL930987,20181023,10763594|16131448|24776395|24776396|24776397|24776398|24776399|24776400|24776401|24776402|24776403|24776404|24776405|24776406|24776407|24776408|24776409|24776410|24776411|24776412|24776413|24799146|24799325|24799509|24799848|24800015|24800016|24800188,103532611|103577312|103577315|103577358|103577359|103577360|103577402|103577441|103577443|103577445|103577479|103577480|103577482|103577519|103577520|103577526|103577596|103577598|103577599|103577600|103577634|103577635|103577637|103577671|103577674|103577713|103577910|103577911,4987,,P41146,Curation Efforts|Research and Development,18232652,0,,P41146,9606.0,45.0,,,1,0,1,0,0,0
316812,Confirmatory,Displacement of [3H]nociceptin from human ORL1-Galpha fusion receptor in COS7 cells,"Title: Designed modification of partial agonist of ORL1 nociceptin receptor for conversion into highly potent antagonist._||_Abstract: Nociceptin is an endogenous agonist ligand of the ORL1 (opioid receptor-like 1) receptor, and its antagonist is a potential target of therapeutics for analgesic and antineuropathy drugs. Ac-RYYRIK-NH(2) is a hexapeptide isolated from the peptide library as an antagonist that inhibits the nociceptin activities mediated through ORL1. However, the structural elements required for this antagonist activity are still indeterminate. In the present study, we evaluated the importance of the acetyl-methyl group in receptor binding and activation, examining the peptides acyl-RYYRIK-NH(2), where acyl (R-CO) possesses a series of alkyl groups, R=C(n)H(2n+1) (n=0-5). The isovaleryl derivative with the C(4)H(9) (=(CH(3))(2)CHCH(2)-) group was found to reveal a high receptor-binding affinity and a strong antagonist nature. This peptide achieved a primary goal of eliminating the agonist activity of Ac-RYYRIK-NH(2) and producing pure antagonist activity.",43,ChEMBL,CHEMBL930555,20181023,9963005|16131448|44455999|44456028|44456101|44456140|44456141|44456185|44456187|44456216|44456217|44456220|44456296|44456298|44456299|44456337|44456339|44456412,103499415|103532611|103575365|103575405|103575486|103575533|103575534|103575585|103575588|103575632|103575633|103575636|103575713|103575715|103575716|103575759|103575761|103575849,4987,,P41146,Curation Efforts|Research and Development,18068993,0,,P41146,9606.0,207.0,,,1,0,1,0,1,0
316813,Confirmatory,Activity at human ORL1-Galpha fusion receptor in COS7 cells assessed as stimulation of [35S]GTP-gamma-S binding,"Title: Designed modification of partial agonist of ORL1 nociceptin receptor for conversion into highly potent antagonist._||_Abstract: Nociceptin is an endogenous agonist ligand of the ORL1 (opioid receptor-like 1) receptor, and its antagonist is a potential target of therapeutics for analgesic and antineuropathy drugs. Ac-RYYRIK-NH(2) is a hexapeptide isolated from the peptide library as an antagonist that inhibits the nociceptin activities mediated through ORL1. However, the structural elements required for this antagonist activity are still indeterminate. In the present study, we evaluated the importance of the acetyl-methyl group in receptor binding and activation, examining the peptides acyl-RYYRIK-NH(2), where acyl (R-CO) possesses a series of alkyl groups, R=C(n)H(2n+1) (n=0-5). The isovaleryl derivative with the C(4)H(9) (=(CH(3))(2)CHCH(2)-) group was found to reveal a high receptor-binding affinity and a strong antagonist nature. This peptide achieved a primary goal of eliminating the agonist activity of Ac-RYYRIK-NH(2) and producing pure antagonist activity.",43,ChEMBL,CHEMBL930556,20181023,9963005|16131448|44455999|44456028|44456101|44456140|44456141|44456185|44456187|44456216|44456217|44456220|44456296|44456298|44456299|44456337|44456339|44456412,103499415|103532611|103575365|103575405|103575486|103575533|103575534|103575585|103575588|103575632|103575633|103575636|103575713|103575715|103575716|103575759|103575761|103575849,4987,,P41146,Curation Efforts|Research and Development,18068993,0,,P41146,9606.0,207.0,,,1,0,1,0,1,0
316814,Literature-derived,Activity at human ORL1-Galpha fusion receptor in COS7 cells assessed as stimulation of [35S]GTP-gamma-S binding relative to nociceptin,"Title: Designed modification of partial agonist of ORL1 nociceptin receptor for conversion into highly potent antagonist._||_Abstract: Nociceptin is an endogenous agonist ligand of the ORL1 (opioid receptor-like 1) receptor, and its antagonist is a potential target of therapeutics for analgesic and antineuropathy drugs. Ac-RYYRIK-NH(2) is a hexapeptide isolated from the peptide library as an antagonist that inhibits the nociceptin activities mediated through ORL1. However, the structural elements required for this antagonist activity are still indeterminate. In the present study, we evaluated the importance of the acetyl-methyl group in receptor binding and activation, examining the peptides acyl-RYYRIK-NH(2), where acyl (R-CO) possesses a series of alkyl groups, R=C(n)H(2n+1) (n=0-5). The isovaleryl derivative with the C(4)H(9) (=(CH(3))(2)CHCH(2)-) group was found to reveal a high receptor-binding affinity and a strong antagonist nature. This peptide achieved a primary goal of eliminating the agonist activity of Ac-RYYRIK-NH(2) and producing pure antagonist activity.",43,ChEMBL,CHEMBL930557,20181023,9963005|16131448|44455999|44456028|44456101|44456140|44456141|44456185|44456187|44456216|44456217|44456220|44456296|44456298|44456299|44456339|44456412,103499415|103532611|103575365|103575405|103575486|103575533|103575534|103575585|103575588|103575632|103575633|103575636|103575713|103575715|103575716|103575761|103575849,4987,,P41146,Curation Efforts|Research and Development,18068993,0,,P41146,9606.0,207.0,,,1,0,1,0,1,0
