aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
1676256,Confirmatory,Agonist activity at MOP (unknown origin) expressed in SH-SY5Y cell membranes co-expressing Gbeta1-RGFP protein assessed as induction of G protein activation incubated for 15 mins by BRET assay,"Title: Biased Agonism at Nociceptin/Orphanin FQ Receptors: A Structure Activity Study on N/OFQ(1-13)-NH._||_Abstract: Nociceptin/orphanin FQ (N/OFQ) controls different biological functions via selective stimulation of the N/OFQ peptide (NOP) receptor. The pleiotropic actions of N/OFQ may limit the development of NOP ligands as innovative drugs in different therapeutic areas. The pharmacological concept of functional selectivity (aka biased agonism) might be useful for amplifying beneficial actions and/or counteracting side effects. Thus, molecules with large bias factors toward G protein or β arrestin are required for investigating the translational value of NOP biased modulation. Herein, the biased behavior of a heterogeneous library of NOP-targeting peptide derivatives was evaluated in vitro with the aim to provide possible insights into the structural determinants that govern the selective activation of G protein versus β-arrestin. Our results demonstrate that lipidation of N/OFQ(1-13)-NH is a useful strategy for obtaining G protein biased agonists for the NOP receptor.",43,ChEMBL,CHEMBL4670672,20220318,461776|5485199|162650253|162652235|162669353,103166802|103193883|461524809|461527709|461552071,4988,,P35372,Curation Efforts|Research and Development,32901477,0,,P35372,9606,,,,0,0,1,1,0,0
1676257,Literature-derived,"Potency index, ratio of EC50 for N/OFQ(1-13)-NH2 to EC50 for test compound for agonist activity at MOP (unknown origin) expressed in SH-SY5Y cell membranes co-expressing Gbeta1-RGFP protein assessed as induction of G protein activation incubated for 15 mi","Title: Biased Agonism at Nociceptin/Orphanin FQ Receptors: A Structure Activity Study on N/OFQ(1-13)-NH._||_Abstract: Nociceptin/orphanin FQ (N/OFQ) controls different biological functions via selective stimulation of the N/OFQ peptide (NOP) receptor. The pleiotropic actions of N/OFQ may limit the development of NOP ligands as innovative drugs in different therapeutic areas. The pharmacological concept of functional selectivity (aka biased agonism) might be useful for amplifying beneficial actions and/or counteracting side effects. Thus, molecules with large bias factors toward G protein or β arrestin are required for investigating the translational value of NOP biased modulation. Herein, the biased behavior of a heterogeneous library of NOP-targeting peptide derivatives was evaluated in vitro with the aim to provide possible insights into the structural determinants that govern the selective activation of G protein versus β-arrestin. Our results demonstrate that lipidation of N/OFQ(1-13)-NH is a useful strategy for obtaining G protein biased agonists for the NOP receptor.",43,ChEMBL,CHEMBL4670673,20220318,461776|5485199|162650253|162652235|162669353,103166802|103193883|461524809|461527709|461552071,4988,,P35372,Curation Efforts|Research and Development,32901477,0,,P35372,9606,,,,0,0,1,1,0,0
1676258,Confirmatory,Agonist activity at MOP (unknown origin) expressed in SH-SY5Y cell membranes co-expressing beta-arrestin2-RGFP protein assessed as induction of beta-arrestin2 activation incubated for 15 mins by BRET assay,"Title: Biased Agonism at Nociceptin/Orphanin FQ Receptors: A Structure Activity Study on N/OFQ(1-13)-NH._||_Abstract: Nociceptin/orphanin FQ (N/OFQ) controls different biological functions via selective stimulation of the N/OFQ peptide (NOP) receptor. The pleiotropic actions of N/OFQ may limit the development of NOP ligands as innovative drugs in different therapeutic areas. The pharmacological concept of functional selectivity (aka biased agonism) might be useful for amplifying beneficial actions and/or counteracting side effects. Thus, molecules with large bias factors toward G protein or β arrestin are required for investigating the translational value of NOP biased modulation. Herein, the biased behavior of a heterogeneous library of NOP-targeting peptide derivatives was evaluated in vitro with the aim to provide possible insights into the structural determinants that govern the selective activation of G protein versus β-arrestin. Our results demonstrate that lipidation of N/OFQ(1-13)-NH is a useful strategy for obtaining G protein biased agonists for the NOP receptor.",43,ChEMBL,CHEMBL4670674,20220318,461776|5485199|162650253|162652235|162669353,103166802|103193883|461524809|461527709|461552071,4988,,P35372,Curation Efforts|Research and Development,32901477,0,,P35372,9606,,,,0,0,1,1,0,0
1676259,Literature-derived,"Potency index, ratio of EC50 for N/OFQ(1-13)-NH2 to EC50 for test compound for agonist activity at MOP (unknown origin) expressed in SH-SY5Y cell membranes co-expressing beta-arrestin2-RGFP protein assessed as induction of beta-arrestin2 activation incuba","Title: Biased Agonism at Nociceptin/Orphanin FQ Receptors: A Structure Activity Study on N/OFQ(1-13)-NH._||_Abstract: Nociceptin/orphanin FQ (N/OFQ) controls different biological functions via selective stimulation of the N/OFQ peptide (NOP) receptor. The pleiotropic actions of N/OFQ may limit the development of NOP ligands as innovative drugs in different therapeutic areas. The pharmacological concept of functional selectivity (aka biased agonism) might be useful for amplifying beneficial actions and/or counteracting side effects. Thus, molecules with large bias factors toward G protein or β arrestin are required for investigating the translational value of NOP biased modulation. Herein, the biased behavior of a heterogeneous library of NOP-targeting peptide derivatives was evaluated in vitro with the aim to provide possible insights into the structural determinants that govern the selective activation of G protein versus β-arrestin. Our results demonstrate that lipidation of N/OFQ(1-13)-NH is a useful strategy for obtaining G protein biased agonists for the NOP receptor.",43,ChEMBL,CHEMBL4670675,20220318,461776|5485199|14840413|162650253|162669353,103166802|103193883|103198004|461524809|461552071,4988,,P35372,Curation Efforts|Research and Development,32901477,0,,P35372,9606,,,,0,0,1,1,0,0
1676260,Literature-derived,"Bias factor, selectivity for agonist activity at MOP (unknown origin) expressed in SH-SY5Y cell membranes co-expressing beta-arrestin2-RGFP protein assessed as induction of beta-arrestin2 activation to agonist activity at NOP (unknown origin) expressed in","Title: Biased Agonism at Nociceptin/Orphanin FQ Receptors: A Structure Activity Study on N/OFQ(1-13)-NH._||_Abstract: Nociceptin/orphanin FQ (N/OFQ) controls different biological functions via selective stimulation of the N/OFQ peptide (NOP) receptor. The pleiotropic actions of N/OFQ may limit the development of NOP ligands as innovative drugs in different therapeutic areas. The pharmacological concept of functional selectivity (aka biased agonism) might be useful for amplifying beneficial actions and/or counteracting side effects. Thus, molecules with large bias factors toward G protein or β arrestin are required for investigating the translational value of NOP biased modulation. Herein, the biased behavior of a heterogeneous library of NOP-targeting peptide derivatives was evaluated in vitro with the aim to provide possible insights into the structural determinants that govern the selective activation of G protein versus β-arrestin. Our results demonstrate that lipidation of N/OFQ(1-13)-NH is a useful strategy for obtaining G protein biased agonists for the NOP receptor.",43,ChEMBL,CHEMBL4670676,20220318,461776|5485199|162650253|162669353,103166802|103193883|461524809|461552071,4988,,P35372,Curation Efforts|Research and Development,32901477,0,,P35372,9606,,,,0,0,1,1,0,0
1677676,Literature-derived,Agonist activity at human MOR expressed in CHOK1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation by FRET assay relative to DAMGO,"Title: Discovery of DS34942424: An orally potent analgesic without mu opioid receptor agonist activity._||_Abstract: We identified (5'S)-10'-fluoro-6'-methyl-5',6'-dihydro-3'H-spiro[cyclopropane-1,4'-[2,6]diaza[2,5]methano[2,6]benzodiazonin]-7'(1'H)-one, 22b (DS34942424) with a unique and original bicyclic skeleton. 22b showed an orally potent analgesic in the acetic acid-induced writhing test and formalin test in ddY mice without sedation. Moreover, 22b did not exhibit mu opioid receptor agonist activity.",43,ChEMBL,CHEMBL4672092,20220318,162641730,461531226,4988,,P35372,Curation Efforts|Research and Development,33065431,0,,P35372,9606,,,,0,0,1,1,0,0
1677677,Confirmatory,Displacement of [3H]diprenorphine from human MOR incubated for 1 hr,"Title: Discovery of DS34942424: An orally potent analgesic without mu opioid receptor agonist activity._||_Abstract: We identified (5'S)-10'-fluoro-6'-methyl-5',6'-dihydro-3'H-spiro[cyclopropane-1,4'-[2,6]diaza[2,5]methano[2,6]benzodiazonin]-7'(1'H)-one, 22b (DS34942424) with a unique and original bicyclic skeleton. 22b showed an orally potent analgesic in the acetic acid-induced writhing test and formalin test in ddY mice without sedation. Moreover, 22b did not exhibit mu opioid receptor agonist activity.",43,ChEMBL,CHEMBL4672093,20220318,162641730,461531226,4988,,P35372,Curation Efforts|Research and Development,33065431,0,,P35372,9606,,,,0,0,1,0,0,0
1677678,Confirmatory,Agonist activity at human MOR expressed in CHOK1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation by FRET assay,"Title: Discovery of DS34942424: An orally potent analgesic without mu opioid receptor agonist activity._||_Abstract: We identified (5'S)-10'-fluoro-6'-methyl-5',6'-dihydro-3'H-spiro[cyclopropane-1,4'-[2,6]diaza[2,5]methano[2,6]benzodiazonin]-7'(1'H)-one, 22b (DS34942424) with a unique and original bicyclic skeleton. 22b showed an orally potent analgesic in the acetic acid-induced writhing test and formalin test in ddY mice without sedation. Moreover, 22b did not exhibit mu opioid receptor agonist activity.",43,ChEMBL,CHEMBL4672094,20220318,162641730,461531226,4988,,P35372,Curation Efforts|Research and Development,33065431,0,,P35372,9606,,,,0,0,1,1,0,0
1680661,Confirmatory,Agonist activity at human MOR expressed in CHO cell membranes incubated for 60 mins scintillation counting assay,"Title: Synthesis, Biological, and Structural Explorations of New Zwitterionic Derivatives of 14- O-Methyloxymorphone, as Potent μ/δ Opioid Agonists and Peripherally Selective Antinociceptives._||_Abstract: Herein, the synthesis and pharmacological characterization of an extended library of differently substituted N-methyl-14- O-methylmorphinans with natural and unnatural amino acids and three dipeptides at position 6 that emerged as potent μ/δ opioid receptor (MOR/DOR) agonists with peripheral antinociceptive efficacy is reported. The current study adds significant value to our initial structure-activity relationships on a series of zwitterionic analogues of 1 (14- O-methyloxymorphone) by targeting additional amino acid residues. The new derivatives showed high binding and potent agonism at MOR and DOR in vitro. In vivo, the new 6-amino acid- and 6-dipeptide-substituted derivatives of 1 were highly effective in inducing antinociception in the writhing test in mice after subcutaneous administration, which was antagonized by naloxone methiodide demonstrating activation of peripheral opioid receptors. Such peripheral opioid analgesics may represent alternatives to presently available drugs for a safer pain therapy.",43,ChEMBL,CHEMBL4675312,20220318,12038831|12038832|12038839|12038840|12038841|13559325|69121986|69122001|69122070|69122084|69122105|69122130|69122146|69122268|69122277|69122295|69122316|69122318|69122329|69122353|69122359|69122376|69122388|69122411|69122546|69122671|69122691|69122698|69122855|69272251|69272828|162642888|162649638|162651466|162655857|162656415|162662543|162663430|162665866|162669429|162670841|162675391,103735497|124973603|461514351|461514822|461517027|461517587|461518418|461519398|461519457|461519607|461520304|461523196|461523936|461524389|461526589|461530573|461530827|461530893|461531292|461532185|461532846|461533636|461533655|461536617|461537638|461538826|461539361|461541382|461542366|461543645|461545344|461545470|461547087|461550750|461551585|461552176|461554194|461557746|461558052|461558072|461558712|461560621,4988,,P35372,Curation Efforts|Research and Development,30571123,0,,P35372,9606,,,,0,0,1,1,0,0
1680663,Literature-derived,Agonist activity at human MOR expressed in CHO cell membranes incubated for 60 mins scintillation counting assay relative to DAMGO,"Title: Synthesis, Biological, and Structural Explorations of New Zwitterionic Derivatives of 14- O-Methyloxymorphone, as Potent μ/δ Opioid Agonists and Peripherally Selective Antinociceptives._||_Abstract: Herein, the synthesis and pharmacological characterization of an extended library of differently substituted N-methyl-14- O-methylmorphinans with natural and unnatural amino acids and three dipeptides at position 6 that emerged as potent μ/δ opioid receptor (MOR/DOR) agonists with peripheral antinociceptive efficacy is reported. The current study adds significant value to our initial structure-activity relationships on a series of zwitterionic analogues of 1 (14- O-methyloxymorphone) by targeting additional amino acid residues. The new derivatives showed high binding and potent agonism at MOR and DOR in vitro. In vivo, the new 6-amino acid- and 6-dipeptide-substituted derivatives of 1 were highly effective in inducing antinociception in the writhing test in mice after subcutaneous administration, which was antagonized by naloxone methiodide demonstrating activation of peripheral opioid receptors. Such peripheral opioid analgesics may represent alternatives to presently available drugs for a safer pain therapy.",43,ChEMBL,CHEMBL4675314,20220318,12038831|12038832|12038839|12038840|12038841|13559325|69121986|69122001|69122070|69122084|69122105|69122130|69122146|69122268|69122277|69122295|69122316|69122318|69122329|69122353|69122359|69122376|69122388|69122411|69122546|69122671|69122691|69122698|69122855|69272251|69272828|162642888|162649638|162651466|162655857|162656415|162662543|162663430|162665866|162669429|162670841|162675391,103735497|124973603|461514351|461514822|461517027|461517587|461518418|461519398|461519457|461519607|461520304|461523196|461523936|461524389|461526589|461530573|461530827|461530893|461531292|461532185|461532846|461533636|461533655|461536617|461537638|461538826|461539361|461541382|461542366|461543645|461545344|461545470|461547087|461550750|461551585|461552176|461554194|461557746|461558052|461558072|461558712|461560621,4988,,P35372,Curation Efforts|Research and Development,30571123,0,,P35372,9606,,,,0,0,1,1,0,0
