aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
143099,Confirmatory,Inhibitory activity against NMDA receptor using [3H]-CGS- 19755 as radioligand,"Title: (3SR,4aRS,6RS,8aRS)-6-[2-(1H-tetrazol-5-yl)ethyl]decahydroisoquinoline-3 - carboxylic acid: a structurally novel, systemically active, competitive AMPA receptor antagonist.",43,ChEMBL,CHEMBL748063,20181013,127894|44304811,103177343|103254969,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,8393116.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
143100,Confirmatory,Inhibitory activity against NMDA receptor using [3H]-CGS- 19755 as radioligand at a dose upto 100 uM,"Title: (3SR,4aRS,6RS,8aRS)-6-[2-(1H-tetrazol-5-yl)ethyl]decahydroisoquinoline-3 - carboxylic acid: a structurally novel, systemically active, competitive AMPA receptor antagonist.",43,ChEMBL,CHEMBL748064,20181013,44304811,103254969,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,8393116.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
143218,Literature-derived,Tested in vitro for the affinity against NMDA receptor in a cortical wedge assay; A- Compound acted as agonist,Tested in vitro for the affinity against NMDA receptor in a cortical wedge assay; A- Compound acted as agonist,43,ChEMBL,CHEMBL748789,20180908,44362569,103385932,2902|2903|2904|2905|2906|116443|116444,In vitro,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,1,0,0
143228,Confirmatory,Ability to inhibit MK-801 binding to NMDA receptor in the presence of 100 uM of spermidine was determined,"Title: Aromatic analogs of arcaine inhibit MK-801 binding to the NMDA receptor._||_Abstract: Aromatic analogs of arcaine were shown to have inhibitory effects on the binding of the channel blocking drug [3H]MK-801 to the NMDA receptor complex. The most potent compound of the series was an N,N'-bis(propyl)guanidinium which inhibited [3H]MK-801 binding with an IC50 of 0.58 microM and an IC50 of 12.17 microM upon addition of 100 microM spermidine. The increase in IC50 upon addition of spermidine suggests competitive antagonism between the inhibitor and spermidine at the arcaine-sensitive polyamine site of the NMDA receptor complex.",43,ChEMBL,CHEMBL746909,20180909,2227|49796529|49796530|49796531|49796532|49796534|49796535|49796538|49796539|49796541|49796550|49796552|49796554|49796556|49796559|49796563|49796565,103321883|103341609|103341610|103341620|103341622|103341623|103341641|103342084|103342092|103342113|103342255|103342256|103342258|103342287|103342338|103342438|103342503,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,9934452.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
143229,Confirmatory,Ability to inhibit MK-801 binding to the NMDA receptor was determined,"Title: Aromatic analogs of arcaine inhibit MK-801 binding to the NMDA receptor._||_Abstract: Aromatic analogs of arcaine were shown to have inhibitory effects on the binding of the channel blocking drug [3H]MK-801 to the NMDA receptor complex. The most potent compound of the series was an N,N'-bis(propyl)guanidinium which inhibited [3H]MK-801 binding with an IC50 of 0.58 microM and an IC50 of 12.17 microM upon addition of 100 microM spermidine. The increase in IC50 upon addition of spermidine suggests competitive antagonism between the inhibitor and spermidine at the arcaine-sensitive polyamine site of the NMDA receptor complex.",43,ChEMBL,CHEMBL747059,20180909,2227|49796529|49796530|49796531|49796532|49796534|49796535|49796538|49796539|49796541|49796550|49796552|49796554|49796556|49796559|49796563|49796565,103321883|103341609|103341610|103341620|103341622|103341623|103341641|103342084|103342092|103342113|103342255|103342256|103342258|103342287|103342338|103342438|103342503,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,9934452.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
143443,Confirmatory,Inhibition of [3H]DCKA binding to N-methyl-D-aspartate glutamate receptor,"Title: CoMFA and homology-based models of the glycine binding site of N-methyl-d-aspartate receptor._||_Abstract: Homology modeling was used to build 3D models of the N-methyl-d-aspartate (NMDA) receptor glycine binding site on the basis of an X-ray structure of the water-soluble AMPA-sensitive receptor. The docking of agonists and antagonists to these models was used to reveal binding modes of ligands and to explain known structure-activity relationships. Two types of quantitative models, 3D-QSAR/CoMFA and a regression model based on docking energies, were built for antagonists (derivatives of 4-hydroxy-2-quinolone, quinoxaline-2,3-dione, and related compounds). The CoMFA steric and electrostatic maps were superimposed on the homology-based model, and a close correspondence was marked. The derived computational models have permitted the evaluation of the structural features crucial for high glycine binding site affinity and are important for the design of new ligands.",43,ChEMBL,CHEMBL752467,20181017,1845|27491|81143|247670|613780|650260|655777|5486198|9816093|9816526|10040420|10106426|10263627|10512659|10514172|10561180|10594610|10609584|10611559|10632607|10638058|10638963|10682422|10683434|10705621|10707059|10707115|10726784|10751444|10774166|10822409|10823051|10823505|10824301|10845927|10849325|10849759|10851503|11747939|20666336|21189968|44288293|44288318|54676387|54680162|54680399|54684412|54686710|54696077|54696453|54697760|54698129|54703399|54704589|54705784|54708009|54713079|54730140|54730141|54730142|54730143|54730144|54730145|54730146|54730147|54730148|54730149|54730150|54730151|54730152|54730153|54730154|54730155|54730156|135410326|135411159|135429834|135433790|135439447|135439450|135460773|135490640|135522010|135522020|135528327|135881802,103189322|103189372|103189373|103189412|103189573|103220120|103220123|103220198|103220199|103220200|103220473|103220477|103220526|103220570|103220571|103220573|103220592|103220607|103220608|103220628|103220689|103220720|103220721|103220727|103220728|103220731|103220732|103220749|103220759|103220760|103220775|103220776|103220781|103220813|103220815|103220816|103220850|103220897|103220925|103220958|103220961|103220994|103220995|103220996|103221039|103221040|103221052|103221053|103221054|103221055|103221087|103221088|103221089|103221097|103221104|103221105|103221128|103221151|103221183|103221204|103221205|103221206|103221211|103221226|103221245|103221246|103221266|103221276|103221280|103221287|103221288|103221298|103221299|103221314|103221327|103221328|103221329|103221350|103221351|103221364|103221365|103221454|103221455|103221828|103221829|103221920,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,12699379.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
143444,Confirmatory,Compound was tested for inhibition of [3H]DCKA binding to N-methyl-D-aspartate glutamate receptor,"Title: CoMFA and homology-based models of the glycine binding site of N-methyl-d-aspartate receptor._||_Abstract: Homology modeling was used to build 3D models of the N-methyl-d-aspartate (NMDA) receptor glycine binding site on the basis of an X-ray structure of the water-soluble AMPA-sensitive receptor. The docking of agonists and antagonists to these models was used to reveal binding modes of ligands and to explain known structure-activity relationships. Two types of quantitative models, 3D-QSAR/CoMFA and a regression model based on docking energies, were built for antagonists (derivatives of 4-hydroxy-2-quinolone, quinoxaline-2,3-dione, and related compounds). The CoMFA steric and electrostatic maps were superimposed on the homology-based model, and a close correspondence was marked. The derived computational models have permitted the evaluation of the structural features crucial for high glycine binding site affinity and are important for the design of new ligands.",43,ChEMBL,CHEMBL752468,20181017,1845|27491|81143|247670|613780|650260|655777|5486198|9816093|9816526|10040420|10106426|10263627|10512659|10514172|10561180|10594610|10609584|10611559|10632607|10638058|10638963|10682422|10683434|10705621|10707059|10707115|10726784|10751444|10774166|10822409|10823051|10823505|10824301|10845927|10849325|10849759|10851503|11747939|20666336|21189968|44288293|44288318|54676387|54680162|54680399|54684412|54686710|54696077|54696453|54697760|54698129|54703399|54704589|54705784|54708009|54713079|54730140|54730141|54730142|54730143|54730144|54730145|54730146|54730147|54730148|54730149|54730150|54730151|54730152|54730153|54730154|54730155|54730156|135410326|135411159|135429834|135433790|135439447|135439450|135460773|135490640|135522010|135522020|135528327|135881802,103189322|103189372|103189373|103189412|103189573|103220120|103220123|103220198|103220199|103220200|103220473|103220477|103220526|103220570|103220571|103220573|103220592|103220607|103220608|103220628|103220689|103220720|103220721|103220727|103220728|103220731|103220732|103220749|103220759|103220760|103220775|103220776|103220781|103220813|103220815|103220816|103220850|103220897|103220925|103220958|103220961|103220994|103220995|103220996|103221039|103221040|103221052|103221053|103221054|103221055|103221087|103221088|103221089|103221097|103221104|103221105|103221128|103221151|103221183|103221204|103221205|103221206|103221211|103221226|103221245|103221246|103221266|103221276|103221280|103221287|103221288|103221298|103221299|103221314|103221327|103221328|103221329|103221350|103221351|103221364|103221365|103221454|103221455|103221828|103221829|103221920,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,12699379.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
143447,Literature-derived,Binding affinity (100 uM) against N-methyl-D-aspartate glutamate receptor using [3H]CPP binding was determined; No activity,"Title: (+)-4-phosphonophenylglycine (PPG) a new group III selective metabotropic glutamate receptor agonist._||_Abstract: A new synthesis of (R,S)-PPG (4-phosphonophenylglycine) and the separation of the protected enantiomers leading after deprotection to (+)- and (-)-PPG are described. Pharmacological characterization at the group III metabotropic glutamate receptors hmGluR4a and hmGluR7b revealed (+)-PPG as the active enantiomer.",43,ChEMBL,CHEMBL753077,20180909,4545574,103188541,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,10866390.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,0,0
143448,Confirmatory,Compound has been evaluated for its binding affinity towards N-methyl-D-aspartate glutamate receptor by displacing the radioligand [3H]CGP-39653,"Title: Synthesis, radiolabelling and biological characterization of (D)-7-iodo-N-(1-phosphonoethyl)-5-aminomethylquinoxaline-2,3-dione, a glycine-binding site antagonist of NMDA receptors._||_Abstract: (D)-7-Iodo-N-(1-phosphonoethyl)-5-aminomethylquinoxaline-2,3 -dione (I-PAMQX), is a potent, in vivo active antagonist acting at the glycine binding site of the NMDA receptor complex. Radioiodinated [131I]I-PAMQX was prepared with good yields and high specific activity from its 7-bromo analogue. Biodistribution studies of [131I]I-PAMQX in mice showed a relatively slow clearance from the blood. The uptake of radioactivity was highest in the kidneys, moderate in the heart, lung, liver and bones, and low in the brain.",43,ChEMBL,CHEMBL753078,20180909,6604872|10048025,103290029|103419432,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,10636248.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
143449,Confirmatory,Compound has been evaluated for its binding affinity towards N-methyl-D-aspartate glutamate receptor by displacing the radioligand [3H]MK-801,"Title: Synthesis, radiolabelling and biological characterization of (D)-7-iodo-N-(1-phosphonoethyl)-5-aminomethylquinoxaline-2,3-dione, a glycine-binding site antagonist of NMDA receptors._||_Abstract: (D)-7-Iodo-N-(1-phosphonoethyl)-5-aminomethylquinoxaline-2,3 -dione (I-PAMQX), is a potent, in vivo active antagonist acting at the glycine binding site of the NMDA receptor complex. Radioiodinated [131I]I-PAMQX was prepared with good yields and high specific activity from its 7-bromo analogue. Biodistribution studies of [131I]I-PAMQX in mice showed a relatively slow clearance from the blood. The uptake of radioactivity was highest in the kidneys, moderate in the heart, lung, liver and bones, and low in the brain.",43,ChEMBL,CHEMBL753079,20180909,6604872|10048025,103290029|103419432,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,10636248.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,,,,,0,0,1,0,1,0
